date_day,distance,captures,distance_diff,captures_diff,family
2024-07-21,75.10074311348377,462,,,stitch
2024-07-22,5.316639287835896,89,-69.78410382564788,-373.0,stitch
2024-07-23,8.14877817928664,119,2.832138891450745,30.0,stitch
2024-07-24,24.851398455146786,292,16.702620275860145,173.0,stitch
2024-08-05,68.28913113884437,614,43.43773268369758,322.0,stitch
2024-08-06,23.228548639234294,171,-45.06058249961008,-443.0,stitch
2024-08-07,173.47651845317625,892,150.24796981394195,721.0,stitch
2024-08-08,30.95067889501837,182,-142.52583955815788,-710.0,stitch
2024-08-09,37.48942018446693,218,6.538741289448559,36.0,stitch
2024-08-10,93.64988429823478,444,56.16046411376785,226.0,stitch
2024-08-11,83.39517028858046,481,-10.254714009654322,37.0,stitch
2024-08-12,8.007564907146227,72,-75.38760538143423,-409.0,stitch
2024-08-13,36.370775310751014,185,28.36321040360479,113.0,stitch
2024-08-14,67.88088664807796,401,31.510111337326947,216.0,stitch
2024-08-15,65.14102811961624,391,-2.739858528461724,-10.0,stitch
2024-08-16,45.116955301901605,334,-20.024072817714632,-57.0,stitch
2024-08-18,35.09124906323068,188,-10.025706238670928,-146.0,stitch
2024-08-19,102.03694506090139,712,66.94569599767071,524.0,stitch
2024-08-20,57.43851605086315,365,-44.59842901003824,-347.0,stitch
2024-08-21,67.12574527126473,362,9.687229220401584,-3.0,stitch
2024-08-22,40.39781809051451,282,-26.72792718075022,-80.0,stitch
2024-08-23,54.99513862464594,301,14.597320534131427,19.0,stitch
2024-08-25,94.07932664518252,512,39.08418802053658,211.0,stitch
2024-08-26,107.3167086605932,537,13.237382015410688,25.0,stitch
2024-08-27,1.8504209717534594,26,-105.46628768883974,-511.0,stitch
2024-08-28,113.20518607043178,587,111.35476509867831,561.0,stitch
2024-08-29,40.84798484537321,211,-72.35720122505856,-376.0,stitch
2024-08-30,88.84588310279742,500,47.997898257424204,289.0,stitch
2024-08-31,6.233764960450189,32,-82.61211814234723,-468.0,stitch
2024-09-01,24.535574861353513,175,18.301809900903326,143.0,stitch
2024-09-02,18.12904418764701,166,-6.406530673706502,-9.0,stitch
2024-09-03,14.066143245824227,108,-4.062900941822784,-58.0,stitch
2024-09-04,62.05594634414289,321,47.98980309831866,213.0,stitch
2024-09-05,74.63828243029033,550,12.582336086147443,229.0,stitch
2024-09-06,209.0578216256014,1232,134.41953919531107,682.0,stitch
2024-09-07,65.69717715480678,458,-143.36064447079463,-774.0,stitch
2024-09-08,307.0289199451982,1220,241.33174279039142,762.0,stitch
2024-09-09,140.57407660183938,828,-166.45484334335882,-392.0,stitch
2024-09-10,257.1123899151664,1390,116.538313313327,562.0,stitch
2024-09-11,243.51147042582238,1378,-13.600919489343994,-12.0,stitch
2024-09-12,249.7765760003857,1381,6.265105574563307,3.0,stitch
2024-09-13,130.4713313443454,859,-119.30524465604029,-522.0,stitch
2024-09-14,83.70001074023158,566,-46.771320604113825,-293.0,stitch
2024-09-15,288.02155892894945,1353,204.32154818871788,787.0,stitch
2024-09-16,78.07163343399542,481,-209.94992549495402,-872.0,stitch
2024-09-17,107.06514548379728,631,28.993512049801865,150.0,stitch
2024-09-18,220.69151151145815,880,113.62636602766086,249.0,stitch
2024-09-19,149.8198630117545,970,-70.87164849970364,90.0,stitch
2024-09-20,49.98244692563168,458,-99.83741608612283,-512.0,stitch
2024-09-21,291.2707421390918,1226,241.28829521346012,768.0,stitch
2024-09-22,73.83783793964311,454,-217.43290419944867,-772.0,stitch
2024-09-23,69.97530765103467,466,-3.86253028860844,12.0,stitch
2024-09-24,144.2714034434877,723,74.29609579245304,257.0,stitch
2024-09-25,52.982965290975656,478,-91.28843815251206,-245.0,stitch
2024-09-26,118.90993793390682,793,65.92697264293116,315.0,stitch
2024-09-27,424.1578688126179,1947,305.2479308787111,1154.0,stitch
2024-09-29,417.8968483384145,1776,-6.261020474203406,-171.0,stitch
2024-09-30,117.2807301057059,664,-300.6161182327086,-1112.0,stitch
2024-10-01,637.031699797962,2073,519.7509696922561,1409.0,stitch
2024-10-02,267.0881394036744,1120,-369.9435603942876,-953.0,stitch
2024-10-03,75.64949162316343,438,-191.43864778051096,-682.0,stitch
2024-10-04,451.42755685548366,1541,375.7780652323202,1103.0,stitch
2024-10-05,74.28327644779237,557,-377.14428040769127,-984.0,stitch
2024-10-06,551.0409849047901,2192,476.7577084569977,1635.0,stitch
2024-10-07,48.783295776051546,424,-502.25768912873855,-1768.0,stitch
2024-10-08,111.4467438022453,632,62.66344802619375,208.0,stitch
2024-10-09,2024.2054887443978,5441,1912.7587449421526,4809.0,stitch
2024-10-10,153.58155672187002,819,-1870.6239320225277,-4622.0,stitch
2024-10-11,302.6738729816235,1163,149.0923162597535,344.0,stitch
2024-10-13,46.67639929991057,456,-255.99747368171293,-707.0,stitch
2024-10-15,2.947791479080615,32,-43.72860782082996,-424.0,stitch
2024-10-16,78.92429167641458,722,75.97650019733396,690.0,stitch
2024-10-19,0.20597370868961007,1,-78.71831796772497,-721.0,stitch
2024-10-22,15.060924177172094,180,14.854950468482484,179.0,stitch
2024-10-23,81.71333234212574,661,66.65240816495364,481.0,stitch
2024-10-24,21.590938054877718,236,-60.12239428724802,-425.0,stitch
2024-10-25,52.948075664015626,378,31.357137609137908,142.0,stitch
2024-10-26,76.33877563422318,662,23.390699970207557,284.0,stitch
2024-10-27,49.36326861976087,455,-26.97550701446231,-207.0,stitch
2024-10-28,46.21283189179867,434,-3.1504367279622016,-21.0,stitch
2024-10-29,58.73921303541371,458,12.52638114361504,24.0,stitch
2024-10-30,128.15343844538606,894,69.41422540997235,436.0,stitch
2024-10-31,73.5548559155642,680,-54.598582529821854,-214.0,stitch
2024-11-01,66.07620976365656,560,-7.47864615190764,-120.0,stitch
2024-11-02,127.23464019304632,881,61.15843042938975,321.0,stitch
2024-11-03,92.57746498393628,521,-34.65717520911004,-360.0,stitch
2024-11-04,47.4610998126109,297,-45.116365171325384,-224.0,stitch
2024-11-05,66.57554476724083,517,19.11444495462993,220.0,stitch
2024-11-06,21.759091496573898,252,-44.816453270666926,-265.0,stitch
2024-11-07,19.758397271049102,181,-2.0006942255247964,-71.0,stitch
2024-11-08,32.314330358480625,288,12.555933087431523,107.0,stitch
2024-11-09,55.89003690249866,483,23.575706544018033,195.0,stitch
2024-11-10,117.71408017985407,758,61.82404327735541,275.0,stitch
2024-11-11,40.568680857241716,371,-77.14539932261235,-387.0,stitch
2024-11-12,21.32196247589782,257,-19.246718381343896,-114.0,stitch
2024-11-13,113.3983564562412,636,92.07639398034338,379.0,stitch
2024-11-14,33.13032155875794,306,-80.26803489748326,-330.0,stitch
2024-11-15,15.336442284174282,173,-17.79387927458366,-133.0,stitch
2024-11-16,9.450866595397592,83,-5.88557568877669,-90.0,stitch
2024-11-17,83.85818683260456,624,74.40732023720696,541.0,stitch
2024-11-18,61.66965135733805,503,-22.188535475266512,-121.0,stitch
2024-11-19,46.899900370894514,509,-14.769750986443533,6.0,stitch
2024-11-20,132.14701850582625,810,85.24711813493174,301.0,stitch
2024-11-21,23.74703816645793,238,-108.39998033936833,-572.0,stitch
2024-11-22,90.4435593976088,685,66.69652123115087,447.0,stitch
2024-11-23,74.00701277672474,644,-16.43654662088406,-41.0,stitch
2024-11-24,75.37925054836981,568,1.372237771645075,-76.0,stitch
2024-11-25,51.774098933854056,418,-23.605151614515755,-150.0,stitch
2024-11-26,70.77777422681363,613,19.003675292959578,195.0,stitch
2024-11-27,95.15105413541082,769,24.373279908597183,156.0,stitch
2024-11-28,56.291436842819884,440,-38.85961729259093,-329.0,stitch
2024-11-29,80.03577946809953,550,23.74434262527965,110.0,stitch
2024-11-30,33.223977849013565,293,-46.81180161908597,-257.0,stitch
2024-12-01,113.88895181579825,837,80.66497396678469,544.0,stitch
2024-12-02,7.202534306058717,74,-106.68641750973953,-763.0,stitch
2024-12-03,59.39809019492267,485,52.19555588886396,411.0,stitch
2024-12-04,70.79414685578331,649,11.396056660860637,164.0,stitch
2024-12-05,64.00197144302034,576,-6.7921754127629725,-73.0,stitch
2024-12-06,133.49612272328181,1092,69.49415128026148,516.0,stitch
2024-12-07,23.945509096812007,205,-109.55061362646981,-887.0,stitch
2024-12-08,204.48030515336407,1230,180.53479605655207,1025.0,stitch
2024-12-09,117.9832097959701,840,-86.49709535739397,-390.0,stitch
2024-12-10,806.144888433658,2700,688.1616786376879,1860.0,stitch
2024-12-11,49.19961784530802,417,-756.94527058835,-2283.0,stitch
2024-12-12,100.66020705894393,755,51.460589213635906,338.0,stitch
2024-12-13,127.13259984126765,926,26.472392782323723,171.0,stitch
2024-12-14,91.47083471377898,675,-35.661765127488664,-251.0,stitch
2024-12-15,283.682110874847,1239,192.21127616106804,564.0,stitch
2024-12-16,52.699335345521746,430,-230.98277552932527,-809.0,stitch
2024-12-17,58.26673172421245,528,5.567396378690702,98.0,stitch
2024-12-18,62.160061283836974,501,3.893329559624526,-27.0,stitch
2024-12-19,76.98484559422545,572,14.824784310388473,71.0,stitch
2024-12-20,126.31476522303186,1024,49.32991962880641,452.0,stitch
2024-12-21,711.3879077291452,2122,585.0731425061134,1098.0,stitch
2024-12-22,159.65405713881805,1036,-551.7338505903272,-1086.0,stitch
2024-12-23,163.36361911488217,959,3.7095619760641227,-77.0,stitch
2024-12-24,76.25885834603864,562,-87.10476076884353,-397.0,stitch
2024-12-25,785.6487659726542,2300,709.3899076266156,1738.0,stitch
2024-12-26,21.21283286095146,237,-764.4359331117028,-2063.0,stitch
2024-12-27,63.41187078418578,513,42.19903792323432,276.0,stitch
2024-12-28,33.779934793696405,348,-29.631935990489374,-165.0,stitch
2024-12-29,262.7227731334057,1039,228.9428383397093,691.0,stitch
2024-12-30,105.80699171738377,543,-156.91578141602196,-496.0,stitch
2024-12-31,27.668809558953942,269,-78.13818215842983,-274.0,stitch
2025-01-01,87.78412388396978,645,60.115314325015845,376.0,stitch
2025-01-02,102.30869671255756,701,14.524572828587779,56.0,stitch
2025-01-03,65.79938991202384,480,-36.50930680053372,-221.0,stitch
2025-01-04,81.25025901079933,685,15.450869098775485,205.0,stitch
2025-01-05,126.19928909067819,968,44.94903007987887,283.0,stitch
2025-01-06,887.9331100883971,2437,761.7338209977189,1469.0,stitch
2025-01-08,863.1795063814407,2929,-24.753603706956483,492.0,stitch
2025-01-09,50.44135717734517,465,-812.7381492040955,-2464.0,stitch
2025-01-10,134.10331000110878,963,83.66195282376361,498.0,stitch
2025-01-11,49.38459379108756,406,-84.71871621002123,-557.0,stitch
2025-01-12,194.89160751115472,846,145.50701372006716,440.0,stitch
2025-01-14,40.92901913765316,375,-153.96258837350155,-471.0,stitch
2025-01-17,61.07767520000042,549,20.148656062347264,174.0,stitch
2025-01-18,51.5087424074576,470,-9.568932792542817,-79.0,stitch
2025-01-19,111.19535764627798,865,59.68661523882038,395.0,stitch
2025-01-20,61.45392751572605,584,-49.74143013055193,-281.0,stitch
2025-01-21,50.35931939197072,449,-11.094608123755329,-135.0,stitch
2025-01-22,34.39879983193604,362,-15.960519560034683,-87.0,stitch
2025-01-23,128.3652232140806,871,93.96642338214457,509.0,stitch
2025-01-24,53.67275297624445,462,-74.69247023783615,-409.0,stitch
2025-01-25,91.08774426030591,648,37.41499128406146,186.0,stitch
2025-01-26,102.88437722899329,761,11.796632968687376,113.0,stitch
2025-01-27,80.6696713313978,254,-22.214705897595493,-507.0,stitch
2025-02-03,54.10122066324635,541,-26.568450668151442,287.0,stitch
2025-02-04,74.24344691513218,685,20.14222625188583,144.0,stitch
2025-02-05,34.642759204718644,426,-39.60068771041354,-259.0,stitch
2025-02-06,55.18183677708766,400,20.539077572369017,-26.0,stitch
2025-02-07,36.267280986927844,392,-18.914555790159817,-8.0,stitch
2025-02-08,39.23991553003176,385,2.972634543103915,-7.0,stitch
2025-02-15,13.56293447823618,171,-25.67698105179558,-214.0,stitch
2025-02-17,45.58851218859364,392,32.02557771035746,221.0,stitch
2025-02-18,478.9165633098211,1642,433.3280511212274,1250.0,stitch
2025-02-19,39.79612329872807,338,-439.120440011093,-1304.0,stitch
2025-02-20,147.64880327869562,968,107.85267997996755,630.0,stitch
2025-02-21,132.8763163262524,797,-14.772486952443217,-171.0,stitch
2025-02-22,238.15084067563313,1376,105.27452434938073,579.0,stitch
2025-02-23,279.1202040363832,1390,40.969363360750066,14.0,stitch
2025-02-24,82.17090655219728,607,-196.94929748418593,-783.0,stitch
2025-02-25,81.33696348239333,628,-0.8339430698039507,21.0,stitch
2025-02-26,93.88591582441533,580,12.548952342022005,-48.0,stitch
2025-02-27,145.6418916816384,1150,51.75597585722308,570.0,stitch
2025-02-28,105.29699220437179,669,-40.34489947726662,-481.0,stitch
2025-03-01,255.12811703621085,1333,149.83112483183908,664.0,stitch
2025-03-02,152.0780236922797,1026,-103.05009334393117,-307.0,stitch
2025-03-03,140.26488548197972,855,-11.813138210299968,-171.0,stitch
2025-03-04,147.57466667293477,985,7.30978119095505,130.0,stitch
2025-03-05,224.39950146111119,1244,76.82483478817642,259.0,stitch
2025-03-06,123.10972623471412,770,-101.28977522639707,-474.0,stitch
2025-03-07,147.9851619460276,1080,24.875435711313486,310.0,stitch
2025-03-08,167.38546423690892,1069,19.400302290881314,-11.0,stitch
2025-03-09,210.23454485698986,1405,42.84908062008094,336.0,stitch
2025-03-10,122.2554502372749,975,-87.97909461971496,-430.0,stitch
2025-03-11,194.1160338353769,1293,71.860583598102,318.0,stitch
2025-03-12,239.68091874498197,1405,45.56488490960507,112.0,stitch
2025-03-13,153.02264789140196,1183,-86.65827085358,-222.0,stitch
2025-03-14,144.94688702901183,1037,-8.075760862390126,-146.0,stitch
2025-03-15,168.34302992098938,1136,23.396142891977547,99.0,stitch
2025-03-16,160.01163878722522,1024,-8.331391133764157,-112.0,stitch
2025-03-17,222.9032314295727,1419,62.89159264234749,395.0,stitch
2025-03-18,134.6137201252261,966,-88.2895113043466,-453.0,stitch
2025-03-19,127.56059756805816,897,-7.053122557167953,-69.0,stitch
2025-03-20,142.8505274208946,864,15.289929852836437,-33.0,stitch
2025-03-21,161.5175249850891,1083,18.666997564194503,219.0,stitch
2025-03-22,286.892392485339,1515,125.37486750024988,432.0,stitch
2025-03-23,186.8968213199875,1259,-99.99557116535146,-256.0,stitch
2025-03-24,222.77498305981237,1392,35.87816173982486,133.0,stitch
2025-03-25,158.09282355200514,973,-64.68215950780723,-419.0,stitch
2025-03-26,416.35508903605546,2347,258.2622654840503,1374.0,stitch
2025-03-27,291.07817267255047,1453,-125.276916363505,-894.0,stitch
2025-03-28,286.9020925163866,1426,-4.176080156163891,-27.0,stitch
2025-03-29,272.220396895536,1304,-14.681695620850576,-122.0,stitch
2025-03-30,230.11389852457276,1372,-42.10649837096324,68.0,stitch
2025-03-31,335.92585158171886,1693,105.8119530571461,321.0,stitch
2025-04-01,354.7019271634267,1639,18.776075581707858,-54.0,stitch
2025-04-02,468.34161794514984,2159,113.63969078172312,520.0,stitch
2025-04-03,251.22579245519768,1279,-217.11582548995216,-880.0,stitch
2025-04-04,366.67716186552224,1612,115.45136941032456,333.0,stitch
2025-04-05,420.6421065140442,1899,53.964944648521964,287.0,stitch
2025-04-06,400.20903593433917,1817,-20.43307057970503,-82.0,stitch
2025-04-07,203.25488997344615,1104,-196.95414596089302,-713.0,stitch
2025-04-08,496.61689290634405,2254,293.3620029328979,1150.0,stitch
2025-04-09,411.9995155660084,1923,-84.61737734033562,-331.0,stitch
2025-04-10,257.6138885410165,1414,-154.38562702499195,-509.0,stitch
2025-04-13,344.7471941823457,1479,87.13330564132923,65.0,stitch
2025-04-14,341.638673912776,1220,-3.1085202695696807,-259.0,stitch
2025-04-15,477.2991651020964,2073,135.6604911893204,853.0,stitch
2025-04-16,658.4791125592272,2784,181.17994745713082,711.0,stitch
2025-04-17,159.91514943116258,779,-498.56396312806464,-2005.0,stitch
2025-04-18,367.04968812991115,1603,207.13453869874857,824.0,stitch
2025-04-19,411.39655886735915,1917,44.346870737448,314.0,stitch
2025-04-20,535.5348625520787,2438,124.13830368471957,521.0,stitch
2025-04-21,318.3759283221311,1640,-217.15893422994765,-798.0,stitch
2025-04-22,211.77501249321196,1028,-106.60091582891911,-612.0,stitch
2025-04-23,105.03517633529873,609,-106.73983615791323,-419.0,stitch
2025-04-24,337.0173237167263,1765,231.98214738142758,1156.0,stitch
2025-04-25,367.44210675676,1720,30.424783040033674,-45.0,stitch
2025-04-26,336.2466626923574,1543,-31.19544406440258,-177.0,stitch
2025-04-27,445.701440398621,2119,109.4547777062636,576.0,stitch
2025-04-28,397.85102368992824,2064,-47.85041670869276,-55.0,stitch
2025-04-29,369.8866353174405,1835,-27.964388372487747,-229.0,stitch
2025-04-30,354.6399313346065,2027,-15.246703982833992,192.0,stitch
2025-05-01,223.03103370623697,1582,-131.60889762836953,-445.0,stitch
2025-05-02,267.378405171222,1603,44.34737146498506,21.0,stitch
2025-05-03,324.859820670566,1940,57.481415499343996,337.0,stitch
2025-05-04,345.3348137088512,2152,20.474993038285163,212.0,stitch
2025-05-05,491.2170143018469,2710,145.88220059299573,558.0,stitch
2025-05-06,375.33753971796926,1897,-115.87947458387765,-813.0,stitch
2025-05-07,313.9850923979975,1758,-61.35244731997176,-139.0,stitch
2025-05-08,437.92940149789433,2081,123.94430909989683,323.0,stitch
2025-05-09,391.4222944258585,2131,-46.50710707203581,50.0,stitch
2025-05-10,301.2080513433635,1846,-90.21424308249505,-285.0,stitch
2025-05-11,444.224742976623,2511,143.01669163325954,665.0,stitch
2025-05-12,313.09398888525806,1625,-131.13075409136496,-886.0,stitch
2025-05-13,332.4563209005081,1611,19.362332015250047,-14.0,stitch
2025-05-14,356.0805390428713,1652,23.62421814236319,41.0,stitch
2025-05-15,173.39848002525565,919,-182.68205901761564,-733.0,stitch
2025-05-16,417.77130726795,2031,244.37282724269437,1112.0,stitch
2025-05-17,420.57819395729445,2053,2.8068866893444238,22.0,stitch
2025-05-18,302.51290308515996,1552,-118.06529087213448,-501.0,stitch
2025-05-19,241.38870369173813,1203,-61.12419939342183,-349.0,stitch
2025-05-20,634.6996229728406,2536,393.31091928110254,1333.0,stitch
2025-05-21,419.84427894284363,2218,-214.855344029997,-318.0,stitch
2025-05-22,321.760583186038,1776,-98.08369575680564,-442.0,stitch
2025-05-23,449.3822679527683,2297,127.62168476673031,521.0,stitch
2025-05-24,379.24918739436384,1964,-70.13308055840446,-333.0,stitch
2025-05-25,275.8768014721096,1533,-103.37238592225424,-431.0,stitch
2025-05-26,253.8709480956046,1238,-22.005853376505,-295.0,stitch
2025-05-27,385.0263132998481,2155,131.15536520424348,917.0,stitch
2025-05-28,327.0348860894832,1610,-57.99142721036486,-545.0,stitch
2025-05-29,292.3582233268965,1688,-34.676662762586716,78.0,stitch
2025-05-30,557.035753579196,2346,264.6775302522995,658.0,stitch
2025-05-31,235.1717258232748,1544,-321.8640277559212,-802.0,stitch
2025-06-01,233.90468411546132,1339,-1.2670417078134903,-205.0,stitch
2025-06-02,282.66083040593037,1500,48.75614629046905,161.0,stitch
2025-06-03,258.65666228778304,1292,-24.004168118147334,-208.0,stitch
2025-06-04,138.17509781669972,787,-120.48156447108332,-505.0,stitch
2025-06-05,431.23482626317355,2476,293.05972844647386,1689.0,stitch
2025-06-06,334.97177125016395,1730,-96.26305501300959,-746.0,stitch
2025-06-07,511.1471626352447,2731,176.17539138508073,1001.0,stitch
2025-06-08,571.3107415335257,3239,60.16357889828106,508.0,stitch
2025-06-09,365.24228695268897,1930,-206.06845458083677,-1309.0,stitch
2025-06-10,271.4252187763631,1420,-93.81706817632585,-510.0,stitch
2025-06-11,442.96750011766943,2241,171.5422813413063,821.0,stitch
2025-06-12,173.05411603148264,1020,-269.9133840861868,-1221.0,stitch
2025-06-13,490.90458001214387,2081,317.85046398066123,1061.0,stitch
2025-06-14,342.95402309040315,1557,-147.9505569217407,-524.0,stitch
2025-06-15,234.3110472244363,1150,-108.64297586596686,-407.0,stitch
2025-06-16,209.69362778576115,1342,-24.617419438675142,192.0,stitch
2025-06-17,417.68949831688946,1726,207.9958705311283,384.0,stitch
2025-06-18,522.7399312628825,2369,105.05043294599301,643.0,stitch
2025-06-19,327.67501140568174,1817,-195.06491985720072,-552.0,stitch
2025-06-20,322.49242300669715,1949,-5.182588398984592,132.0,stitch
2025-06-21,210.0084987044486,1335,-112.48392430224854,-614.0,stitch
2025-06-22,169.23796879601068,1200,-40.770529908437936,-135.0,stitch
2025-06-23,240.57443220657794,1707,71.33646341056726,507.0,stitch
2025-06-24,327.5110185615519,1721,86.93658635497397,14.0,stitch
2025-06-25,320.06482672265696,1740,-7.446191838894947,19.0,stitch
2025-06-26,185.77756942890335,1006,-134.2872572937536,-734.0,stitch
2025-06-27,143.55676187464778,809,-42.22080755425557,-197.0,stitch
2025-06-28,211.94894047508294,1165,68.39217860043516,356.0,stitch
2025-06-29,137.71642559988507,712,-74.23251487519786,-453.0,stitch
2025-07-04,206.86047336519394,1130,69.14404776530887,418.0,stitch
2025-07-05,398.00334744470064,1796,191.1428740795067,666.0,stitch
2025-07-06,417.0955369843064,1996,19.092189539605783,200.0,stitch
2025-07-07,391.3998909692798,1788,-25.695646015026625,-208.0,stitch
2025-07-08,281.22487939988287,1276,-110.17501156939693,-512.0,stitch
2025-07-09,89.0151178380919,704,-192.20976156179097,-572.0,stitch
2025-07-10,86.51175408402486,675,-2.5033637540670384,-29.0,stitch
2025-07-11,195.9627568368758,904,109.45100275285094,229.0,stitch
2025-07-12,123.81128509214683,906,-72.15147174472897,2.0,stitch
